,istab,U,zi,stab,imet,Q_mg,zplume,dur,sig_x0,sig_y0,sig_z0,title,isrc,y,z,t,iloc,icurve,x,sig_x,sig_y,sig_z,zfunc,yfunc,qyz,cpeak,conc,dose,dinf
32,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,326.8,33.051381936765225,65.1110554076478,35.56485302779347,0.022434636798974665,0.006127105111470422,137.4593778049801,1.6591850152891954,0.0,45.81979260166003,45.81979260166003
33,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,336.7,33.980956837872974,66.65471798444298,36.59787854049247,0.021801388285996495,0.00598520693605732,130.48582038502505,1.531925984098101,0.0,43.49527346167501,43.49527346167501
34,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,346.6,34.90860379713921,68.18865742360357,37.62967161470251,0.021203601474145708,0.005850566582109276,124.05308220499987,1.4177026326599975,0.0,41.35102740166662,41.35102740166662
35,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,356.5,35.83438172720635,69.7132101803572,38.66026887055503,0.02063836035924835,0.005722620997789613,118.1055143517834,1.3148624575741459,0.0,39.3685047839278,39.3685047839278
36,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,366.40000000000003,36.758346155209885,71.22869206945919,39.68970485337647,0.020103061070803986,0.005600864887598964,112.59452888472367,1.222000519945323,0.0,37.531509628241224,37.531509628241224
37,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,376.3,37.68054950353356,72.73540005377474,40.718012204137345,0.01959537112376939,0.005484843420211983,107.47754237481844,1.137916946856913,0.0,35.82584745827281,35.82584745827281
38,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,386.2,38.60104134050787,74.23361383497664,41.74522181178064,0.019113194898602096,0.005374146020807937,102.71710030924902,1.0615826104823773,0.0,34.239033436416335,34.239033436416335
39,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,396.1,39.519868604957914,75.72359727275582,42.77136294977176,0.018654644265645247,0.0052684010634683085,98.2801476877484,0.9921112498795388,0.0,32.76004922924946,32.76004922924946
40,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,406.0,40.43707580791339,77.20559965484927,43.79646339885768,0.018218013480414748,0.005167271314320725,94.1374184612554,0.928736701200528,0.0,31.37913948708513,31.37913948708513
41,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,415.90000000000003,41.352705214304926,78.67985683681799,44.82054955773109,0.017801757641917382,0.00507045000385345,90.26292210405818,0.870794203021891,0.0,30.087640701352726,30.087640701352726
42,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,425.8,42.2667970070605,80.14659226771083,45.843646543050596,0.017404474137190814,0.004977657428888054,86.63350998487788,0.8177049712750665,0.0,28.877836661625956,28.877836661625956
43,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,435.7,43.1793894356771,81.60601791542216,46.865778280064255,0.01702488659962433,0.00488863800234565,83.22850761654871,0.768963411870747,0.0,27.7428358721829,27.7428358721829
44,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,445.6,44.0905189510558,83.05833510360709,47.88696758491358,0.016661830992202198,0.004803157683136695,80.0294015453211,0.7241264723396459,0.0,26.676467181773695,26.676467181773695
45,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,455.5,45.000220328146696,84.50373527038117,48.907236239548695,0.016314243494112445,0.004721001729982263,77.01957175905673,0.6828047367110597,0.0,25.67319058635224,25.67319058635224
46,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,465.40000000000003,45.9085267777477,85.94240065765297,49.92660506006528,0.015981149923631033,0.004641972732302398,74.1840621763318,0.644654947812713,0.0,24.728020725443933,24.728020725443933
47,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,475.3,46.81547004862591,87.37450493877057,50.945093959167494,0.015661656474491126,0.004565888878924115,71.50938312240889,0.609373703677912,0.0,23.836461040802963,23.836461040802963
48,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,485.20000000000005,47.72108052098373,88.80021379117011,51.96272200337474,0.015354941579143926,0.004492582431610111,68.98334077686161,0.5766921238744618,0.0,22.994446925620537,22.994446925620537
49,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,495.1,48.62538729216494,90.21968541986772,52.979507465512086,0.015060248742027833,0.004421898375557622,66.59488944786659,0.5463713203924251,0.0,22.198296482622197,22.198296482622197
50,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,505.0,49.52841825538729,91.63307103691203,53.995467872959914,0.014776880210451867,0.00435369322327666,64.33400323341527,0.5181985385632651,0.0,21.444667744471758,21.444667744471758
51,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,514.9000000000001,50.4302001721943,93.04051530129125,55.0106200520821,0.014504191370968474,0.004287833951795579,62.191564203779095,0.49198385809437456,0.0,20.730521401259697,20.730521401259697
52,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,524.8000000000001,51.33075873923908,94.44215672325393,56.024980169202635,0.014241585775952999,0.0042241970560928915,60.15926470887505,0.4675573640388355,0.0,20.053088236291682,20.053088236291682
53,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,534.7,52.23011864994138,95.83812803653716,57.038563768459596,0.013988510719153932,0.004162667704124403,58.2295217994201,0.44476671341759744,0.0,19.4098405998067,19.4098405998067
54,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,544.6,53.128303651499415,97.22855654159719,58.05138580682665,0.013744453290737034,0.004103138980889361,56.39540206823617,0.42347503607190456,0.0,18.798467356078724,18.798467356078724
55,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,554.5,54.02533659768487,98.61356442258503,59.06346068656334,0.013508936852222425,0.0040455112107281735,54.65055548068479,0.40355911877101935,0.0,18.216851826894928,18.216851826894928
56,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,564.4,54.921239497801984,99.9932690405101,60.07480228532376,0.01328151788003881,0.003989691348522768,52.989156981241294,0.3849078301208394,0.0,17.66305232708043,17.66305232708043
57,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,574.3000000000001,55.81603356215229,101.36778320476358,61.085423984132184,0.013061783133456082,0.003935592431725242,51.40585484486618,0.3674207507948394,0.0,17.135284948288724,17.135284948288724
58,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,584.2,56.70973924431031,102.73721542494667,62.09533869340953,0.012849347108627398,0.003883133086207449,49.89572489367507,0.351006979341073,0.0,16.63190829789169,16.63190829789169
59,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,594.1,57.60237628048353,104.10167014473934,63.104558877218714,0.012643849745548682,0.0038322370798351,48.45422982675525,0.33558408854619204,0.0,16.15140994225175,16.15140994225175
60,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,604.0,58.49396372620447,105.46124795936974,64.11309657587705,0.01244495435907583,0.0037828329184491556,47.07718301810936,0.3210772112491753,0.0,15.692394339369786,15.692394339369786
61,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,613.9,59.38451999057459,106.81604581808243,65.12096342707171,0.012252345768844994,0.0037348534796061276,45.760716228108144,0.30741823774515403,0.0,15.253572076036047,15.253572076036047
62,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,623.8000000000001,60.27406286826138,108.16615721286563,66.12817068559885,0.012065728606120296,0.003688235680004182,44.50125075034,0.29454510962467506,0.0,14.833750250113333,14.833750250113333
63,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,633.7,61.162609569429115,109.51167235457343,67.13472924183772,0.01188482577832632,0.0036429201730181784,43.295471580671425,0.2824011971536567,0.0,14.431823860223808,14.431823860223808
64,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,643.6,62.05017674776733,110.85267833746775,68.14064963905845,0.01170937707437991,0.0035988510731958727,42.140304250587285,0.2709347491930293,0.0,14.046768083529095,14.046768083529095
65,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,653.5,62.93678052676375,112.18925929310852,69.14594208965408,0.011539137895972176,0.0035559757049393285,41.03289401402178,0.2600984062485201,0.0,13.67763133800726,13.67763133800726
66,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,663.4,63.82243652435876,113.52149653443132,70.15061649037926,0.011373878101715942,0.00351424437291868,39.970587117218244,0.2498487685822081,0.0,13.323529039072747,13.323529039072747
67,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,673.3000000000001,64.70715987610218,114.84946869077564,71.15468243667043,0.01121338095260573,0.003473610152046568,38.950913915736876,0.24014601245082515,0.0,12.983637971912291,12.983637971912291
68,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,683.2,65.59096525692486,116.17325183455736,72.15814923611471,0.011057442148570374,0.0034340286950869507,37.97157363245457,0.23095354849596483,0.0,12.65719121081819,12.65719121081819
69,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,693.1,66.47386690162577,117.4929196002142,73.1610259211309,0.010905868947060257,0.003395458056186608,37.03042057601111,0.22223771712694965,0.0,12.343473525337036,12.343473525337036
70,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,703.0,67.35587862416914,118.80854329600092,74.16332126091827,0.010758479355627145,0.0033578585288054873,36.125451661270375,0.2139675164315579,0.0,12.041817220423457,12.041817220423457
71,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,712.9,68.23701383587532,120.12019200915752,75.16504377272581,0.010615101391343454,0.0033211924966871417,35.254795092503116,0.206114358742557,0.0,11.751598364167705,11.751598364167705
72,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,722.8000000000001,69.1172855625841,121.42793270492996,76.16620173248894,0.010475572400688023,0.003285424296655556,34.4167000865948,0.1986518524950733,0.0,11.472233362198267,11.472233362198267
73,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,732.7,69.99670646086048,122.7318303198819,77.1668031848778,0.010339738434210903,0.0032505200921525423,33.609527528004406,0.19155560644462893,0.0,11.203175842668134,11.203175842668134
74,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,742.6,70.87528883331059,124.03194784989972,78.16685595279714,0.010207453670893374,0.003216447756542713,32.83174145975867,0.18480305368929217,0.0,10.943913819919555,10.943913819919555
75,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,752.5,71.7530446430658,125.32834643325813,79.16636764637411,0.010078579887652012,0.0031831767653128966,32.08190132572375,0.1783732932611502,0.0,10.693967108574583,10.693967108574583
76,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,762.4,72.62998552749212,126.62108542908616,80.16534567146884,0.009952985969905917,0.0031506780963811857,31.358654888971824,0.1722469473299361,0.0,10.452884962990607,10.452884962990607
77,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,772.3000000000001,73.50612281117458,127.91022249154398,81.16379723773831,0.009830547459542927,0.0031189241378092856,30.660731759448186,0.16640603230172513,0.0,10.220243919816062,10.220243919816062
78,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,782.2,74.38146751822457,129.19581363999671,82.16172936628227,0.009711146136989729,0.0030878886022815163,29.98693747150076,0.16083384230358938,0.0,9.995645823833586,9.995645823833586
79,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,792.1,75.25603038395339,130.47791332544924,83.15914889689894,0.009594669634418667,0.003057546447775851,29.336148058299617,0.15551484372563448,0.0,9.778716019433205,9.778716019433205
80,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,802.0,76.12982186595185,131.75657449348597,84.15606249497365,0.00948101107741573,0.0030278738039076474,28.707305075865307,0.1504345796488373,0.0,9.569101691955101,9.569101691955101
81,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,811.9,77.0028521546136,133.03184864393984,85.15247665802431,0.00937006875269385,0.002998847903476129,28.099411034443143,0.1455795831238737,0.0,9.366470344814381,9.366470344814381
82,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,821.8000000000001,77.8751311831359,134.30378588749784,86.1483977219241,0.009261745799667443,0.002970447018787798,27.511525199392565,0.14093729838549449,0.0,9.170508399797521,9.170508399797521
83,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,831.7,78.74666863703057,135.57243499943607,87.14383186682191,0.009155949923910894,0.0029426504023704536,26.94275972768012,0.13649600919135346,0.0,8.980919909226706,8.980919909226706
84,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,841.6,79.61747396317388,136.83784347066222,88.1387851227771,0.009052593130709257,0.0029154382317269213,26.392276109538273,0.13224477356558076,0.0,8.79742536984609,8.79742536984609
85,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,851.5,80.4875563784235,138.10005755622987,89.13326337512775,0.008951591477074729,0.002888791557809426,25.859281887932287,0.1281733643075379,0.0,8.619760629310761,8.619760629310761
86,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,861.4,81.35692487782731,139.35912232147805,90.12727236960527,0.00885286484075194,0.0028626922569240927,25.34302763121612,0.12427221469661677,0.0,8.44767587707204,8.44767587707204
87,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,871.3000000000001,82.22558824244923,140.61508168593906,91.12081771721282,0.008756336704868006,0.002837122985800785,24.842804136792125,0.12053236888588764,0.0,8.280934712264042,8.280934712264042
88,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,881.2,83.09355504683197,141.8679784651446,92.1139048988792,0.008661933957004098,0.002812067139586742,24.357939845761784,0.11694543653201916,0.0,8.119313281920594,8.119313281920594
89,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,891.1,83.96083366611924,143.1178544104553,93.10653926990123,0.008569586701573163,0.002787508812543297,23.887798450489036,0.11350355125706063,0.0,7.962599483496345,7.962599483496345
90,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,901.0,84.8274322828566,144.3647502470276,94.09872606418755,0.008479228084485963,0.0027634327612439226,23.43177667872806,0.1101993325802704,0.0,7.810592226242687,7.810592226242687
91,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,910.9,85.69335889348679,145.60870571002275,95.09047039831299,0.008390794129175963,0.002739824370088966,22.98930223951573,0.1070258509958728,0.0,7.663100746505243,7.663100746505243
92,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,920.8000000000001,86.55862131455861,146.8497595791606,96.08177727539585,0.008304223583132757,0.00271666961896781,22.55983191741277,0.10397659590601545,0.0,7.519943972470923,7.519943972470923
93,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,930.7,87.42322718866455,148.08794971170795,97.07265158880656,0.008219457774166052,0.0026939550529133435,22.1428498029225,0.1010454461478598,0.0,7.380949934307499,7.380949934307499
94,3,3,100000,D,0,1000000.0,0,0,0,0,0.0,sample,0,0,0,5000,0,0,940.6,88.28718399012062,149.3233130739899,98.06309812571625,0.008136440475687368,0.002671667753606272,21.73786564803082,0.09822664288007872,0.0,7.245955216010273,7.245955216010273
