ID,istab,wind,x,y,z,icurve,t,sig_x,sig_y,sig_z, zfunc, cpeak, concentration, dinf, dose
477,3,3,36527,0,6.95264e-310,4,1e+06,2647.94,3744.29,4301.73,0.00018548,-999,0,-999,0.00658743
478,3,3,37026,0,6.95264e-310,4,1e+06,2681.54,3786.64,4344.08,0.000183672,-999,0,-999,0.00645025
479,3,3,37525,0,6.95264e-310,4,1e+06,2715.12,3828.89,4386.28,0.000181905,-999,0,-999,0.00631771
480,3,3,38024,0,6.95264e-310,4,1e+06,2748.66,3871.04,4428.32,0.000180178,-999,0,-999,0.00618959
481,3,3,38523,0,6.95264e-310,4,1e+06,2782.17,3913.1,4470.2,0.00017849,-999,0,-999,0.00606569
482,3,3,39022,0,6.95264e-310,4,1e+06,2815.64,3955.07,4511.94,0.000176839,-999,0,-999,0.00594582
483,3,3,39521,0,6.95264e-310,4,1e+06,2849.09,3996.95,4553.52,0.000175224,-999,0,-999,0.00582979
484,3,3,40020,0,6.95264e-310,4,1e+06,2882.51,4038.73,4594.97,0.000173643,-999,0,-999,0.00571744
485,3,3,40519,0,6.95264e-310,4,1e+06,2915.9,4080.43,4636.26,0.000172096,-999,0,-999,0.00560861
486,3,3,41018,0,6.95264e-310,4,1e+06,2949.26,4122.03,4677.42,0.000170582,-999,0,-999,0.00550315
487,3,3,41517,0,6.95264e-310,4,1e+06,2982.59,4163.55,4718.44,0.000169099,-999,0,-999,0.0054009
488,3,3,42016,0,6.95264e-310,4,1e+06,3015.9,4204.99,4759.32,0.000167647,-999,0,-999,0.00530175
489,3,3,42515,0,6.95264e-310,4,1e+06,3049.17,4246.34,4800.06,0.000166224,-999,0,-999,0.00520555
490,3,3,43014,0,6.95264e-310,4,1e+06,3082.42,4287.61,4840.68,0.000164829,-999,0,-999,0.0051122
491,3,3,43513,0,6.95264e-310,4,1e+06,3115.64,4328.8,4881.16,0.000163462,-999,0,-999,0.00502156
492,3,3,44012,0,6.95264e-310,4,1e+06,3148.83,4369.9,4921.51,0.000162122,-999,0,-999,0.00493354
493,3,3,44511,0,6.95264e-310,4,1e+06,3182,4410.93,4961.74,0.000160807,-999,0,-999,0.00484802
494,3,3,45010,0,6.95264e-310,4,1e+06,3215.14,4451.88,5001.84,0.000159626,-999,0,-999,0.00476814
495,3,3,45509,0,6.95264e-310,4,1e+06,3248.26,4492.75,5041.82,0.000158374,-999,0,-999,0.00468772
496,3,3,46008,0,6.95264e-310,4,1e+06,3281.35,4533.54,5081.68,0.000157148,-999,0,-999,0.00460957
497,3,3,46507,0,6.95264e-310,4,1e+06,3314.41,4574.26,5121.42,0.000155946,-999,0,-999,0.00453359
498,3,3,47006,0,6.95264e-310,4,1e+06,3347.45,4614.9,5161.03,0.000154767,-999,0,-999,0.0044597
499,3,3,47505,0,6.95264e-310,4,1e+06,3380.46,4655.47,5200.54,0.000153612,-999,0,-999,0.00438784
500,3,3,48004,0,6.95264e-310,4,1e+06,3413.45,4695.97,5239.92,0.000152479,-999,0,-999,0.00431792
501,3,3,48503,0,6.95264e-310,4,1e+06,3446.42,4736.39,5279.19,0.000151369,-999,0,-999,0.00424989
502,3,3,49002,0,6.95264e-310,4,1e+06,3479.36,4776.74,5318.36,0.00015028,-999,0,-999,0.00418366
503,3,3,49501,0,6.95264e-310,4,1e+06,3512.28,4817.03,5357.41,0.000149212,-999,0,-999,0.00411919
504,3,3,50000,0,6.95264e-310,4,1e+06,3545.17,4857.24,5396.35,0.000148164,-999,0,-999,0.00405642
