ID,istab,wind,x,y,z,icurve,t,sig_x,sig_y,sig_z, zfunc, cpeak, concentration, dinf, dose
479,3,3,752.5,0,6.93309e-310,4,5000,88.4833,132.493,81.0257,0.00984731,-999,0,-999,9.88356
480,3,3,762.4,0,6.93309e-310,4,5000,89.3465,133.766,82.0237,0.00972749,-999,0,-999,9.67036
481,3,3,772.3,0,6.93309e-310,4,5000,90.209,135.036,83.0211,0.00961062,-999,0,-999,9.46432
482,3,3,782.2,0,6.93309e-310,4,5000,91.0709,136.303,84.0181,0.00949658,-999,0,-999,9.26509
483,3,3,792.1,0,6.93309e-310,4,5000,91.9322,137.567,85.0146,0.00938526,-999,0,-999,9.07239
484,3,3,802,0,6.93309e-310,4,5000,92.7929,138.827,86.0106,0.00927658,-999,0,-999,8.88592
485,3,3,811.9,0,6.93309e-310,4,5000,93.653,140.084,87.0061,0.00917044,-999,0,-999,8.70541
486,3,3,821.8,0,6.93309e-310,4,5000,94.5125,141.339,88.0011,0.00906675,-999,0,-999,8.53061
487,3,3,831.7,0,6.93309e-310,4,5000,95.3713,142.59,88.9957,0.00896543,-999,0,-999,8.36126
488,3,3,841.6,0,6.93309e-310,4,5000,96.2296,143.838,89.9897,0.00886639,-999,0,-999,8.19714
489,3,3,851.5,0,6.93309e-310,4,5000,97.0873,145.083,90.9834,0.00876957,-999,0,-999,8.03804
490,3,3,861.4,0,6.93309e-310,4,5000,97.9445,146.325,91.9765,0.00867487,-999,0,-999,7.88374
491,3,3,871.3,0,6.93309e-310,4,5000,98.801,147.565,92.9692,0.00858225,-999,0,-999,7.73405
492,3,3,881.2,0,6.93309e-310,4,5000,99.657,148.801,93.9614,0.00849162,-999,0,-999,7.58879
493,3,3,891.1,0,6.93309e-310,4,5000,100.512,150.035,94.9533,0.00840292,-999,0,-999,7.44777
494,3,3,901,0,6.93309e-310,4,5000,101.367,151.266,95.9446,0.00831609,-999,0,-999,7.31083
495,3,3,910.9,0,6.93309e-310,4,5000,102.222,152.494,96.9356,0.00823108,-999,0,-999,7.17781
496,3,3,920.8,0,6.93309e-310,4,5000,103.076,153.72,97.9261,0.00814783,-999,0,-999,7.04857
497,3,3,930.7,0,6.93309e-310,4,5000,103.929,154.943,98.9161,0.00806627,-999,0,-999,6.92294
498,3,3,940.6,0,6.93309e-310,4,5000,104.782,156.163,99.9058,0.00798637,-999,0,-999,6.8008
499,3,3,950.5,0,6.93309e-310,4,5000,105.634,157.495,100.895,0.00790806,-999,0,-999,6.67717
500,3,3,960.4,0,6.93309e-310,4,5000,106.485,158.909,101.884,0.00783131,-999,0,-999,6.55351
501,3,3,970.3,0,6.93309e-310,4,5000,107.337,160.322,102.872,0.00775607,-999,0,-999,6.43334
502,3,3,980.2,0,6.93309e-310,4,5000,108.187,161.734,103.86,0.00768228,-999,0,-999,6.31651
503,3,3,990.1,0,6.93309e-310,4,5000,109.037,163.145,104.936,0.00760352,-999,0,-999,6.1977
504,3,3,1000,0,6.93309e-310,4,5000,109.887,164.554,106.027,0.00752532,-999,0,-999,6.08141
