,Unnamed: 0.1,Unnamed: 0,istab,wind,stab,x,sig_x,sig_y,sig_z,how
56,56,56.0,5,0.8,F,100.0,10.995491633681334,57.246982005055,1.876132306203111,fit
57,57,57.0,5,0.8,F,316.227766016838,32.05639290264675,246.82590128024256,15.419437620993907,fit
58,58,58.0,5,0.8,F,1000.0,93.4576060956732,535.1774349140076,24.043084111627007,fit
59,59,59.0,5,0.8,F,1778.2794100389228,159.57492626782852,782.6100061897342,39.3612541790315,fit
60,60,60.0,5,0.8,F,3162.2776601683795,272.46746580813414,1114.5285502855777,56.60983121503847,fit
61,61,61.0,5,0.8,F,5623.413251903491,465.22672239438015,1624.2831948286246,83.42499982632413,fit
62,62,62.0,5,0.8,F,10000.0,794.3550346015521,2102.060931175424,115.07178650601364,fit
63,63,63.0,5,0.8,F,31622.776601683792,2315.872535920197,5216.872972294876,195.662695022356,fit
64,64,64.0,5,0.8,F,100000.0,6751.723560636403,29284.27910066905,310.7376896465892,fit
143,143,143.0,5,2.3,F,0.001,0.001,0.001,0.001,fit
143,143,143.0,5,2.3,F,1.0,0.1522,1.2111999195337713,0.0101508482248728,fit
144,144,144.0,5,2.3,F,3.1622776601683795,0.443725770736577,3.15003130827109,0.0306286636573448,fit
145,145,145.0,5,2.3,F,10.0,1.2936436242823213,9.257497814192291,0.0835515054588692,fit
146,146,146.0,5,2.3,F,31.6227766016838,3.771504692793245,20.567419496665128,0.5648214708286017,fit
147,147,147.0,5,2.3,F,100.0,10.995491633681334,61.729144050398375,4.109972750868663,fit
148,148,148.0,5,2.3,F,316.227766016838,32.05639290264675,120.52867102339071,6.996923176110165,fit
149,149,149.0,5,2.3,F,1000.0,93.4576060956732,242.73126676523344,13.663744216101149,fit
150,150,150.0,5,2.3,F,1778.2794100389228,159.57492626782852,359.76123476142743,19.78904897770378,fit
151,151,151.0,5,2.3,F,3162.2776601683795,272.46746580813414,510.0643216771949,31.47419240646152,fit
152,152,152.0,5,2.3,F,5623.413251903491,465.22672239438015,747.5171978527746,50.821491357821486,fit
153,153,153.0,5,2.3,F,10000.0,794.3550346015521,1025.9919170855617,89.92652379424918,fit
154,154,154.0,5,2.3,F,31622.776601683792,2315.872535920197,2120.464193146307,185.0603203891792,fit
155,155,155.0,5,2.3,F,100000.0,6751.723560636403,5274.743326904847,278.84012392902656,fit
221,221,221.0,5,4.1,F,0.001,0.001,0.001,0.001,fit
221,221,221.0,5,4.1,F,1.0,0.1522,0.9469559857113232,0.0073625366152105,fit
222,222,222.0,5,4.1,F,3.1622776601683795,0.443725770736577,2.5204366596337504,0.036318613717179,fit
223,223,223.0,5,4.1,F,10.0,1.2936436242823213,7.484080049910554,0.159235153749826,fit
224,224,224.0,5,4.1,F,31.6227766016838,3.771504692793245,16.282245564135888,1.5343675071720475,fit
225,225,225.0,5,4.1,F,100.0,10.995491633681334,31.346589119309925,3.6976928030433935,fit
226,226,226.0,5,4.1,F,316.227766016838,32.05639290264675,58.579422719128594,6.438346494414131,fit
227,227,227.0,5,4.1,F,1000.0,93.4576060956732,120.12212596872742,12.820870242235966,fit
228,228,228.0,5,4.1,F,1778.2794100389228,159.57492626782852,170.79995687144364,17.51838265007852,fit
229,229,229.0,5,4.1,F,3162.2776601683795,272.46746580813414,259.2623382136215,30.15278006053959,fit
230,230,230.0,5,4.1,F,5623.413251903491,465.22672239438015,377.6880969494263,47.641413264767706,fit
231,231,231.0,5,4.1,F,10000.0,794.3550346015521,521.5737644742176,101.8837029354381,fit
232,232,232.0,5,4.1,F,31622.776601683792,2315.872535920197,1182.285354070438,223.6091626960977,fit
233,233,233.0,5,4.1,F,100000.0,6751.723560636403,3546.760611254086,331.99096566593096,fit
65,65,65.0,6,0.8,G,0.001,0.001,0.001,0.001,fit
65,65,65.0,6,0.8,G,1.0,0.1522,1.3618854135855532,0.0299774624865419,fit
66,66,66.0,6,0.8,G,3.1622776601683795,0.443725770736577,4.330845415042194,0.0421867353148526,fit
67,67,67.0,6,0.8,G,10.0,1.2936436242823213,14.250942084731385,0.0601518608075084,fit
68,68,68.0,6,0.8,G,31.6227766016838,3.771504692793245,32.01582453944057,0.1299568914623259,fit
69,69,69.0,6,0.8,G,100.0,10.995491633681334,67.76385610854454,0.778591721551824,fit
70,70,70.0,6,0.8,G,316.227766016838,32.05639290264675,238.1411005752292,10.717476672424242,fit
71,71,71.0,6,0.8,G,1000.0,93.4576060956732,559.9834038965919,23.6516508440485,fit
72,72,72.0,6,0.8,G,1778.2794100389228,159.57492626782852,827.4098747592581,40.45764655805083,fit
73,73,73.0,6,0.8,G,3162.2776601683795,272.46746580813414,1272.8902774090525,53.227535986801335,fit
74,74,74.0,6,0.8,G,5623.413251903491,465.22672239438015,2104.4858803003453,66.88651438104266,fit
75,75,75.0,6,0.8,G,10000.0,794.3550346015521,3110.3339010268514,81.06625314460169,fit
76,76,76.0,6,0.8,G,31622.776601683792,2315.872535920197,10894.888275704912,144.72281118027402,fit
77,77,77.0,6,0.8,G,100000.0,6751.723560636403,44682.20309640996,475.9246747690888,fit
156,156,156.0,6,2.3,G,0.001,0.001,0.001,0.001,fit
156,156,156.0,6,2.3,G,1.0,0.1522,1.2737021172179583,0.0099375666409627,fit
157,157,157.0,6,2.3,G,3.1622776601683795,0.443725770736577,3.618847656470375,0.0194998872095339,fit
158,158,158.0,6,2.3,G,10.0,1.2936436242823213,10.865344533407637,0.0414951676454987,fit
159,159,159.0,6,2.3,G,31.6227766016838,3.771504692793245,24.52746352386385,0.1661600252401051,fit
160,160,160.0,6,2.3,G,100.0,10.995491633681334,70.95771266778624,1.3884203434583555,fit
161,161,161.0,6,2.3,G,316.227766016838,32.05639290264675,163.87205223367067,3.61338288584054,fit
162,162,162.0,6,2.3,G,1000.0,93.4576060956732,295.2424390592069,8.077508973222727,fit
163,163,163.0,6,2.3,G,1778.2794100389228,159.57492626782852,432.9522903857974,14.57910139124206,fit
164,164,164.0,6,2.3,G,3162.2776601683795,272.46746580813414,580.1215271818561,27.352471048656863,fit
165,165,165.0,6,2.3,G,5623.413251903491,465.22672239438015,830.4404251307836,47.330489901858165,fit
166,166,166.0,6,2.3,G,10000.0,794.3550346015521,1326.0338748973047,56.21064119879573,fit
167,167,167.0,6,2.3,G,31622.776601683792,2315.872535920197,3300.211247833295,100.38005551808546,fit
168,168,168.0,6,2.3,G,100000.0,6751.723560636403,10723.338807030555,161.4936137929813,fit
